path,sha256,category,line,excerpt
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/M3A_TF1_R1_1_IMPLEMENTATION_REPORT.md,f159de05f0f628126787ecbf3d0f3289a5a790fd609412d21fc6b516ab776140,reproducibility,87,- The closed-world TF1 manifest contains all 51 non-manifest files and every
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/M3A_TF1_R1_1_IMPLEMENTATION_REPORT.md,f159de05f0f628126787ecbf3d0f3289a5a790fd609412d21fc6b516ab776140,reproducibility,87,- The closed-world TF1 manifest contains all 51 non-manifest files and every
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/M3A_TF1_R1_1_IMPLEMENTATION_REPORT.md,f159de05f0f628126787ecbf3d0f3289a5a790fd609412d21fc6b516ab776140,reproducibility,89,- `EXPECTED_CANONICAL.sha256` verified without modification of the canonical
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/M3A_TF1_R1_1_IMPLEMENTATION_REPORT.md,f159de05f0f628126787ecbf3d0f3289a5a790fd609412d21fc6b516ab776140,reproducibility,92,"PASS for all four nested ZIP CRC/path/manifest gates, all three exact"
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/M3A_TF1_R1_1_IMPLEMENTATION_REPORT.md,f159de05f0f628126787ecbf3d0f3289a5a790fd609412d21fc6b516ab776140,reproducibility,123,| Output | SHA-256 |
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/M3A_TF1_R1_1_IMPLEMENTATION_REPORT.md,f159de05f0f628126787ecbf3d0f3289a5a790fd609412d21fc6b516ab776140,reproducibility,136,`.sha256` sidecar after report finalisation.
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,theorem_like,246,
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,theorem_like,347,
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,release_label,1,# NP1 WORKSTATION MASTER PROMPT
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,release_label,11,This is NP1. It must not reopen the diagonal-family theorem unless a genuine
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,release_label,12,counterexample is found. It must not begin ARC1 or allow the direction
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,release_label,21,Do not begin NP1 until the corrected paper-ready TF1 release exists.
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,release_label,21,Do not begin NP1 until the corrected paper-ready TF1 release exists.
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,release_label,42,- the NP1 pre-audit:
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,release_label,48,Treat older TF1 releases as historical inputs only.
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,release_label,348,## 5. Core NP1 theorem candidate
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,release_label,619,NP1 fixes \(v\) and lets
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,release_label,632,effective support and crossover problem changes. That is ARC1.
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,release_label,639,> NP1 classifies fixed fibres. ARC1 will classify analytic arcs through the
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,release_label,639,> NP1 classifies fixed fibres. ARC1 will classify analytic arcs through the
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,release_label,646,### NP1-A — Locked path
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,release_label,656,### NP1-B — Generic Stratum I direction
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,release_label,666,### NP1-C — Stratum II with nonzero cubic numerator
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,release_label,686,### NP1-D — Stratum II with \(R=0\)
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,release_label,691,### NP1-E — Exact-dark point on each component
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,release_label,696,### NP1-F — Wrong numerator tropicalisation
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,release_label,701,### NP1-G — One-power shift
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,release_label,706,### NP1-H — Reversed labels control
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,release_label,711,### NP1-I — Actual crossover example outside the family
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,release_label,733,### NP1-J — Tied-face cancellation
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,release_label,741,### NP1-K — Boundary weights
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,release_label,746,### NP1-L — Pole-zero cancellation
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,release_label,751,### NP1-M — Exact arithmetic agreement
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,scope_warning,11,This is NP1. It must not reopen the diagonal-family theorem unless a genuine
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,scope_warning,12,counterexample is found. It must not begin ARC1 or allow the direction
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,scope_warning,12,counterexample is found. It must not begin ARC1 or allow the direction
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,scope_warning,374,Do not claim Hausdorff continuity or uniform asymptotics across parameter
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,scope_warning,634,Include a counterexample or diagnostic showing that the fibrewise leading
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,scope_warning,825,Do not claim invention of Newton or tropical methods.
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,correction,21,Do not begin NP1 until the corrected paper-ready TF1 release exists.
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,correction,40,- the corrected diagonal-family paper R1.1;
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,correction,274,use the convention
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,correction,568,"State whether an alternative convention is common in the literature, but"
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,correction,569,use one convention consistently throughout the package.
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,correction,940,Begin with the corrected paper-ready TF1 R1.1 baseline and the transformed
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,fixed_moving,617,## 10. Fibrewise versus moving-direction firewall
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,fixed_moving,756,### NP1-N — Moving-direction nonuniformity
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,reproducibility,26,- `M3A_DIAGONAL_FAMILY_TRICHOTOMY_TF1_R1_1.zip.sha256`
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,reproducibility,29,"Verify the external sidecar, internal closed-world manifest and the final"
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,reproducibility,751,### NP1-M — Exact arithmetic agreement
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,reproducibility,866,27. `EXPECTED_CANONICAL.sha256`
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,reproducibility,867,28. `INPUT_ARCHIVES.sha256`
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,reproducibility,872,33. `MANIFEST.sha256`
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,reproducibility,872,33. `MANIFEST.sha256`
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,reproducibility,878,with an external SHA-256 sidecar.
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,symbol_R,69,v\in\mathbb R^4.
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,symbol_R,105,"R=v_1v_2(v_3-v_4)+v_3v_4(v_1-v_2),"
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,symbol_R,123,R+(v_2+v_4)Q+v_2v_4\ell=0.
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,symbol_R,126,Do not replace the correct Stratum II statement by \(R=0\). On
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,symbol_R,135,"R=-(v_2+v_4)Q,"
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,symbol_R,138,and \(R\) is generally nonzero.
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,symbol_R,527,Allow \(R\ne0\). Prove that every cubic-order support point obeys \(k\ge5\)
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,symbol_R,677,"\ell=0,\qquad Q=\frac12,\qquad R=-\frac14,"
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,symbol_R,686,### NP1-D — Stratum II with \(R=0\)
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/INPUTS/WORKSTATION_NP1_NEWTON_PROTOCOL_ATLAS_MASTER_PROMPT.md,3d93e38ca272cbb23b289c7dbd04be2af4aa6e0e0d298bfde5789ee7322908cc,symbol_R,688,Use the locked direction and verify that changing \(R\) from nonzero to zero
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/MANIFEST_POLICY.md,d11a7e51afbb48eeecf5290940bf5766f2c8cfbcd3d00f57d70864570a74c59b,release_label,10,"its named file. The nested TF1 ZIP must have safe unique paths, valid CRCs,"
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/MANIFEST_POLICY.md,d11a7e51afbb48eeecf5290940bf5766f2c8cfbcd3d00f57d70864570a74c59b,reproducibility,1,# Manifest policy
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/MANIFEST_POLICY.md,d11a7e51afbb48eeecf5290940bf5766f2c8cfbcd3d00f57d70864570a74c59b,reproducibility,3,"`MANIFEST.sha256` lists every regular package file except itself, sorted by"
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/MANIFEST_POLICY.md,d11a7e51afbb48eeecf5290940bf5766f2c8cfbcd3d00f57d70864570a74c59b,reproducibility,3,"`MANIFEST.sha256` lists every regular package file except itself, sorted by"
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/MANIFEST_POLICY.md,d11a7e51afbb48eeecf5290940bf5766f2c8cfbcd3d00f57d70864570a74c59b,reproducibility,4,"ordinal forward-slash path. Each line contains a lowercase SHA-256 digest,"
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/MANIFEST_POLICY.md,d11a7e51afbb48eeecf5290940bf5766f2c8cfbcd3d00f57d70864570a74c59b,reproducibility,5,two spaces and a path relative to the package root. The manifest is the
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/MANIFEST_POLICY.md,d11a7e51afbb48eeecf5290940bf5766f2c8cfbcd3d00f57d70864570a74c59b,reproducibility,8,`INPUT_ARCHIVES.sha256` applies the same rule to every copied file in
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/MANIFEST_POLICY.md,d11a7e51afbb48eeecf5290940bf5766f2c8cfbcd3d00f57d70864570a74c59b,reproducibility,11,"exactly one internal manifest, an exact closed-world file set, and valid"
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/MANIFEST_POLICY.md,d11a7e51afbb48eeecf5290940bf5766f2c8cfbcd3d00f57d70864570a74c59b,reproducibility,14,`EXPECTED_CANONICAL.sha256` seals every regular file in `EXPECTED`. Each
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/MANIFEST_POLICY.md,d11a7e51afbb48eeecf5290940bf5766f2c8cfbcd3d00f57d70864570a74c59b,reproducibility,16,file. `MANIFEST.sha256` and the external ZIP sidecar do not list themselves.
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/MANIFEST_POLICY.md,d11a7e51afbb48eeecf5290940bf5766f2c8cfbcd3d00f57d70864570a74c59b,reproducibility,16,file. `MANIFEST.sha256` and the external ZIP sidecar do not list themselves.
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/NEWTON_PROTOCOL_DEFINITIONS.tex,422ca09c666d461dc6bfa3f13d1132edd4e1a0398c2c85d67eb5c34821824f5b,release_label,50,empty-set convention is fixed throughout NP1. ``Newton polyhedron'' denotes
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/NEWTON_PROTOCOL_DEFINITIONS.tex,422ca09c666d461dc6bfa3f13d1132edd4e1a0398c2c85d67eb5c34821824f5b,correction,50,empty-set convention is fixed throughout NP1. ``Newton polyhedron'' denotes
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/NORMAL_CONE_AND_TROPICAL_AUDIT.md,d894d8639269e65dd263fdf8ddec6819dfef3aa2b018e4c7d6393a24d5185c1d,correction,6,Thus the relevant open normal cone (using the minimisation convention) is
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/NORMAL_CONE_AND_TROPICAL_AUDIT.md,d894d8639269e65dd263fdf8ddec6819dfef3aa2b018e4c7d6393a24d5185c1d,correction,18,- exact dark: `tau_v=+infinity` by convention.
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/NORMAL_CONE_AND_TROPICAL_AUDIT.md,d894d8639269e65dd263fdf8ddec6819dfef3aa2b018e4c7d6393a24d5185c1d,symbol_R,4,"`(p,q)+R^2_{>=0}`, minimisation of `bj+ak` is finite for nonnegative"
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/PRIOR_ART_AUDIT.md,05bffacadb7c9b9d2dafe78ad3aad9412f2d785c85a748ca9112fbdf9a0ca8f2,release_label,47,No source found supports enlarging NP1 into a theorem about moving parameter
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/PRIOR_ART_AUDIT.md,05bffacadb7c9b9d2dafe78ad3aad9412f2d785c85a748ca9112fbdf9a0ca8f2,doi,9,Milnor](https://doi.org/10.1007/BF01389769) (1976).
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/PRIOR_ART_AUDIT.md,05bffacadb7c9b9d2dafe78ad3aad9412f2d785c85a748ca9112fbdf9a0ca8f2,doi,12,[Introduction to Tropical Geometry](https://doi.org/10.1090/gsm/161)
_GF1_WORK/FRESH/NP1/M3A_NEWTON_PROTOCOL_ATLAS_NP1/PRIOR_ART_AUDIT.md,05bffacadb7c9b9d2dafe78ad3aad9412f2d785c85a748ca9112fbdf9a0ca8f2,doi,18,[Variational Analysis](https://doi.org/10.1007/978-3-642-02431-3).
